id_player,name,sex,country,birth_year
210370,Sowjanya Bavisetti,F,IND,1993.0
215249,Shou Na Mu,F,CHN,2002.0
215059,Reina Takahashi,F,JPN,1999.0
203517,Chihiro Takayama,F,JPN,1991.0
211269,Eudice Wong Chong,F,HKG,1997.0
220308,Jiaying He,F,CHN,2001.0
215046,Lingwei Kong,F,CHN,2001.0
211326,Katherine Ip,F,HKG,1999.0
215008,Siyu Chen,F,CHN,1999.0
214679,Sunam Jeong,F,KOR,1997.0
219868,Jiakang Li,F,CHN,2001.0
213948,Dabin Kim,F,KOR,1997.0
215155,Olesya Pervushina,F,RUS,2003.0
215746,Manuela Hernandez,F,COL,2004.0
220819,Mariana Carvajal,F,COL,2003.0
213737,Anastasia Evgenyevna Nefedova,F,RUS,1998.0
211462,Claudia Marcela Silva Aragon,F,COL,1992.0
214055,Sofia Munera Sanchez,F,COL,2002.0
220168,Paula Andrea Coronado,F,COL,2000.0
208531,Kirsten Andrea Weedon,F,GUA,1990.0
216151,Jessica Plazas,F,COL,2002.0
214930,Jenny Duerst,F,SUI,1999.0
216349,Lina Sachica,F,COL,2004.0
211043,Maria Paulina Perez Garcia,F,COL,1995.0
211035,Andrea Ternera,F,COL,1999.0
211044,Paula Andrea Perez Garcia,F,COL,1998.0
214058,Juliana Valero,F,COL,2000.0
205823,Anna Mamalat,F,USA,1996.0
203583,Mary Closs,F,USA,1996.0
220820,Gabriela Macias,F,COL,2002.0
220821,Erika Sofia Gonzalez,F,COL,2005.0
205462,Melisa Morales,F,GUA,1992.0
202464,Yuliana Lizarazo,F,COL,1993.0
215785,Maria Camila Osorio Serrano,F,COL,2001.0
216392,Nicole Bueno Sandoval,F,COL,2004.0
216393,Mariana Vargas Carrascal,F,COL,2001.0
201441,Emma Laine,F,FIN,1990.0
205056,Marta Lesniak,F,POL,1990.0
210742,Mariana Drazic,F,CRO,1994.0
213594,Sandra Jamrichova,F,SVK,1999.0
201694,Silvia Njiric,F,CRO,1994.0
214022,Elba Kasum,F,AUT,2000.0
211772,Ina Kaufinger,F,GER,1996.0
210335,Gabriela Van De Graaf,F,NED,1998.0
215392,Judith Van Kessel,F,NED,2004.0
210847,Miriana Tona,F,ITA,1996.0
215296,Kristina Miletic,F,SRB,2001.0
202438,Ani Mijacika,F,CRO,1990.0
202604,Despina Papamichail,F,GRE,1993.0
214995,Sofya Golubovskaya,F,RUS,2002.0
203284,Katerina Vankova,F,CZE,1992.0
211285,Tayisiya Morderger,F,GER,1997.0
206166,Jade Suvrijn,F,FRA,1995.0
201617,Ana Vrljic,F,CRO,1986.0
220434,Kristyna Lavickova,F,CZE,2002.0
215693,Michaela Bayerlova,F,CZE,1998.0
216097,Elizabeth Mandlik,F,USA,2001.0
202578,Laura Ioana Andrei,F,ROU,1988.0
205875,Chantal Skamlova,F,SVK,1993.0
203428,Vivien Juhaszova,F,SVK,1993.0
213628,Melanie Stokke,F,NOR,1996.0
214295,Tereza Mihalikova,F,SVK,1998.0
211779,Yana Morderger,F,GER,1997.0
214002,Natalie Suk,F,USA,1999.0
212053,Anastasia Pribylova,F,RUS,1996.0
211266,Yulia Kulikova,F,RUS,1989.0
220460,Alexandra Silna,F,CZE,2003.0
215869,Paulina Bakaite,F,LTU,
215712,Nicole Gadient,F,SUI,1998.0
210062,Dagmar Dudlakova,F,CZE,1993.0
206145,Diana Sumova,F,CZE,1996.0
220461,Karolina Kubanova,F,CZE,2001.0
202451,Nicole Rottmann,F,AUT,1993.0
211698,Pernilla Mendesova,F,CZE,1997.0
216225,Denisa Hindova,F,CZE,2002.0
214003,Nikola Tomanova,F,CZE,1996.0
215505,Laura Svatikova,F,SVK,1994.0
216186,Aneta Laboutkova,F,CZE,2000.0
216185,Karolina Berankova,F,CZE,2002.0
216188,Klara Hajkova,F,CZE,2000.0
216074,Anna Siskova,F,CZE,2001.0
214816,Anna Slovakova,F,CZE,2003.0
213581,Kristyna Hrabalova,F,CZE,1996.0
220580,Ludmila Kareisova,F,CZE,2002.0
213533,Maria Marfutina,F,RUS,1997.0
216288,Irina Lapustina,F,LAT,2002.0
204366,Victoria Muntean,F,FRA,1997.0
216073,Nikola Breckova,F,CZE,2001.0
206335,Jesika Maleckova,F,CZE,1994.0
214193,Simona Heinova,F,CZE,2001.0
219304,Barbora Kollarova,F,SVK,1999.0
213938,Tereza Kolarova,F,CZE,2002.0
214751,Barbora Miklova,F,CZE,1998.0
220581,Renata Ivandic,F,BIH,2001.0
206003,Laura Schaeder,F,GER,1993.0
214431,Barbora Palcatova,F,SVK,1999.0
202471,Karen Barbat,F,DEN,1993.0
210764,Karolina Cechova,F,CZE,1995.0
206403,Alona Fomina,,UKR,1990.0
211296,Dea Herdzelas,F,BIH,1996.0
210657,Federica Arcidiacono,F,ITA,1993.0
214893,Sonja Krtenova,F,CZE,1998.0
214266,Martina Kudelova,F,CZE,1999.0
202679,Yuliya Lysa,F,UKR,1998.0
216128,Maria Schneider,F,GER,2000.0
201657,Nastja Kolar,F,SLO,1994.0
215607,Laura Maluniakova,F,SVK,1999.0
216256,Linda Sevcikova,F,CZE,1998.0
206175,Tess Sugnaux,F,SUI,1995.0
220689,Karolina Vlckova,F,CZE,2002.0
220569,Tereza Polanska,F,CZE,1999.0
212044,Katharina Gerlach,F,GER,1998.0
214360,Natalie Cvackova,F,CZE,1999.0
206070,Sofiya Kovalets,F,UKR,1997.0
220335,Sophia Intert,F,GER,1998.0
220690,Petra Sedlackova,F,CZE,2001.0
204268,Natalie Proese,F,GER,1992.0
214743,Lena Ruppert,F,GER,1998.0
214762,Mirabelle Njoze,F,GBR,1998.0
215144,Daniela Vismane,F,LAT,2000.0
220740,Ivana Sebestova,F,CZE,2001.0
213879,Barbara Kotelesova,F,SVK,1999.0
220741,Katerina Koci,F,CZE,2005.0
220671,Katerina Krizova,F,CZE,2002.0
214275,Hana Pektorova,F,CZE,1999.0
203965,Bettina Pirker,F,AUT,1985.0
214247,Lena Rueffer,F,GER,1998.0
211885,Alice Matteucci,F,ITA,1998.0
214770,Emilie Francati,F,DEN,2000.0
215697,Arlinda Rushiti,F,SUI,1999.0
211820,Martina Colmegna,F,ITA,1996.0
220846,Beata Havlickova,F,CZE,2005.0
214459,Lucia Bronzetti,F,ITA,1998.0
215110,Joanna Zawadzka,F,POL,1997.0
214158,Anastasiya Shoshyna,F,UKR,1998.0
220593,Kristina Milenkovic,F,SUI,2001.0
212050,Nataliya Pogribnyak,F,UKR,1998.0
220847,Adela Dorreova,F,CZE,2006.0
203448,Tereza Jankovska,F,CZE,1997.0
215988,Mai Hontama,F,JPN,1999.0
220848,Vanesa Nikolovova,F,CZE,2005.0
214895,Radka Buzkova,F,CZE,2003.0
214826,Susan Bandecchi,F,SUI,1998.0
216224,Denisa Pospisilova,F,CZE,2001.0
215375,Dominique Schaefer,F,PER,2000.0
215934,Duda Ewa,F,POL,2000.0
211002,Yusleydis Smith Dias,F,CUB,1999.0
219580,Ariana Chan Baratau,F,ECU,2003.0
211965,Jasmin Jebawy,F,GER,1996.0
220834,Tania Lea Aizenman Sanchez,F,CRC,2004.0
211463,Paula Andrea Puentes Jimenez,F,COL,1997.0
219310,Kelly Williford,F,USA,1994.0
211361,Sara Castellano,F,ITA,1997.0
207947,Yamile Fors Guerra,F,CUB,1980.0
215763,Sofia Sewing,F,USA,1999.0
214610,Aimee Tarun,F,USA,1996.0
216219,Maria Gomez,F,ECU,1989.0
220835,Isabela Barona Estrada,F,ECU,2005.0
220836,Danika Gerner,F,USA,1993.0
220837,Manuela Gomez Estrada,F,ECU,2003.0
211042,Juliana Jose Parra Gomez,F,COL,1999.0
220838,Ana Paula Jimenez Coello,F,ECU,2005.0
220515,Kamilla Kokeladze,F,RUS,2003.0
220839,Carolina Alvarez,F,ECU,2000.0
220840,Francesca Lilliegren,F,ECU,2003.0
220271,Yusra Hegy,F,EGY,2000.0
211884,Chiara Frapolli,F,SUI,2000.0
211098,Cristina Ene,F,ROU,1997.0
215753,Dalia Ahmed,F,EGY,2005.0
219792,Anastasia Sukhotina,F,RUS,2000.0
211408,Kerstin Peckl,F,AUT,1989.0
214565,Farah Yasser Abd El Wahab,F,EGY,2000.0
215584,Rowan Arafat,F,EGY,1999.0
213648,Ahlam Shawkat,F,EGY,2002.0
220272,Sofia Nami Samavati,F,DEN,1999.0
215457,Carlota Molina Megias,F,ESP,2000.0
201618,Fatma Al Nabhani,F,OMA,1991.0
210951,Marian Jade Capadocia,F,PHI,1997.0
220273,Sara El Ghazouly,F,EGY,2005.0
214978,Akiko Okuda,F,USA,1997.0
211529,Sandra Samir,F,EGY,1997.0
210848,Valeria Prosperi,F,ITA,1999.0
214259,Valeriya Denisenko,F,RUS,2001.0
216296,Karolina Kowall,F,GER,
211722,Szabina Szlavikovics,F,HUN,1997.0
220045,Natasha Yonan,F,USA,1996.0
214843,Kanako Osafune,F,JPN,1998.0
203195,Tomoko Dokei,F,JPN,1985.0
202231,Shiho Hisamatsu,F,JPN,1981.0
220240,Farah Khalil,F,EGY,
212054,Amelie Intert,F,GER,1999.0
204301,Barbara Bonic,F,SRB,1993.0
206187,Varvara Kuznetsova,F,RUS,1994.0
211721,Akiho Kakuya,F,JPN,1998.0
214973,Linnea Malmqvist,F,SWE,1999.0
210526,Valeria Bhunu,F,ZIM,1995.0
211584,Diana Shevchenko,F,RUS,1998.0
215967,Sasa Klanecek,F,SLO,2001.0
204379,Brenda Njuki,F,SWE,1997.0
216177,Jana Jais,F,GER,2003.0
206137,Oleksandra Piskun,F,UKR,1995.0
214821,Ioana Diana Pietroiu,F,ROU,2002.0
202654,Martina Pradova,F,CZE,1990.0
203463,Nuria Parrizas Diaz,F,ESP,1991.0
211682,Paulina Czarnik,F,POL,1997.0
202677,Ekaterina Klyueva,F,KAZ,2000.0
215792,Alicja Zduniak,F,POL,2000.0
202594,Elena Bogdan,F,ROU,1994.0
213693,Sandra Ortevall,F,SWE,2001.0
216121,Yasmine Wagner,F,GER,2003.0
211382,Caroline Romeo,F,FRA,1994.0
211495,Helen Ploskina,F,UKR,2000.0
202558,Veronika Kapshay,F,UKR,1990.0
215976,Valeriya Zeleva,F,RUS,2001.0
202656,Estelle Cascino,F,FRA,1996.0
202384,Kyra Shroff,F,IND,1996.0
205998,Manisha Foster,F,GBR,1997.0
215968,Maxine Palmen,F,NED,2002.0
213965,Minami Akiyama,F,JPN,1996.0
211775,Erika Vogelsang,F,NED,1999.0
213669,Aleah Marrow,F,USA,1993.0
211557,Nina Stadler,F,SUI,1995.0
205909,Ola Abou Zekry,F,EGY,1989.0
211813,Luisa Marie Huber,F,GER,1999.0
206424,Katharina Lehnert,F,GER,1997.0
214839,Jodie Anna Burrage,F,GBR,1999.0
216118,Maria Lota Kaul,F,EST,2000.0
213793,Gozal Ainitdinova,F,KAZ,1998.0
205969,Yana Sizikova,F,RUS,1995.0
213909,Clemence Fayol,F,FRA,1996.0
211208,Ho Ching Wu,F,HKG,1993.0
203558,Lou Brouleau,F,FRA,1995.0
220331,Molly Helgesson,F,SWE,2000.0
202621,Elixane Lechemia,F,FRA,1992.0
210734,Laura Deigman,F,GBR,1997.0
215926,Julita Saner,F,SWE,1999.0
216273,Yulia Starodubtsewa,F,UKR,2002.0
201659,Melanie Klaffner,F,AUT,1990.0
220293,Adriana Senkarova,F,SVK,2003.0
214514,Anastasia Chikalkina,F,RUS,1999.0
216238,Ramya Natarajan,F,IND,1999.0
220339,Suhana Sofia Mohd Adam Das,F,MAS,2002.0
215100,Anna Maria Procacci,F,ITA,1999.0
213695,Costanza Pera,F,ITA,2002.0
202365,Lavinia Tananta,F,INA,1991.0
204304,Jawairiah Noordin,F,MAS,1992.0
215285,Ana Shanidze,F,GEO,2003.0
214975,Anhzelika Isaeva,F,RUS,2000.0
211437,Bhuvana Kalva,F,IND,1994.0
216346,Daryna Gukasyan,F,UKR,2002.0
212008,Dhruthi Tatachar Venugopal,F,IND,1997.0
206086,Mai El Kamash,F,EGY,1998.0
215894,Alexandra Pisareva,F,UKR,2004.0
213974,Lamis Alhussein Abdel Aziz,F,EGY,1998.0
203400,Tea Faber,F,CRO,1992.0
210192,Shweta Rana,F,IND,1996.0
211283,Karoline Kurz,F,AUT,2000.0
220378,Azaliya Badegyeva,F,RUS,2002.0
211898,Andreea Ghitescu,F,ROU,1998.0
215041,Dalila Said,F,EGY,2003.0
214538,Nadia Van Heerden,F,RSA,2003.0
214757,Anastasiya Klymenko,F,UKR,2000.0
220391,Anna Ureke,F,RUS,1999.0
220394,Hania Abouelsaad,F,EGY,2002.0
215780,Swara Kulkarni,F,IND,2002.0
216168,Anna Lena Neuwirth,F,AUT,2003.0
215726,Tiphanie Fiquet,F,FRA,2000.0
220395,Iveta Daujotaite,F,LTU,2001.0
215239,Diana Maria Mihail,F,ROU,2000.0
217769,Natascha Kennis,F,NED,1994.0
206399,Francesca Sella,F,ITA,1997.0
219603,Giulia Cerutti,F,ITA,1998.0
215340,Hortencia Birnbaumer,F,BOL,2003.0
219976,Pauline Courcoux,F,FRA,1997.0
212260,Rosaline Zafir Chavez Tello,F,PAN,1996.0
214267,Janina Geiss,F,GER,1998.0
215751,Mayar Eltony,F,EGY,1998.0
210823,Giada Clerici,F,ITA,1997.0
215866,Jennifer Timotin,F,IRL,2002.0
214511,Anastasia Bursa,F,RUS,1998.0
206410,Guadalupe Perez Rojas,F,ARG,1997.0
210888,Kanika Vaidya,F,IND,1998.0
220409,Sitara Prabhu,F,IND,1998.0
220521,Sherry Sherry Ayad Abd Elmalek Wassef,F,EGY,2005.0
211654,Ana Bianca Mihaila,F,ROU,1998.0
216025,Ella Husrefovic,F,AUS,2004.0
211541,Jacqueline Cabaj Awad,F,SWE,1995.0
210886,Mayar Sherif,F,EGY,1996.0
213822,Verena Hofer,F,ITA,1998.0
211751,Alexandra Walters,F,AUS,1995.0
204356,Emily Fanning,F,NZL,1996.0
214322,Karolayne Alexandre Da Rosa,F,BRA,1999.0
215765,Oleksandra Andrieieva,F,UKR,2003.0
215383,Eva Siskova,F,USA,1999.0
215941,Celine Kern,F,SUI,2003.0
214587,Pei Hsuan Chen,F,TPE,2001.0
220421,Viktoria Glotova,F,RUS,2003.0
206217,Andjela Novcic,F,SRB,1997.0
216354,Snehal Mane,F,IND,1999.0
220281,Catherine Shulman,F,CAN,1999.0
211129,Shannon Cox,F,RSA,1995.0
220334,Valentina Lia,F,ITA,1999.0
208577,Joanna Carswell,F,NZL,1992.0
206433,Nadia Echeverria Alam,F,USA,1996.0
220576,Andreina Pino,F,ITA,1998.0
214902,Ziyu Wang,F,CHN,1999.0
202551,Eleni Kordolaimi,F,GRE,1994.0
211970,Mariagiovanna Nanti,F,ITA,1998.0
215733,Ekaterina Ovcharenko,F,RUS,2000.0
214591,Fang Hsien Wu,F,TPE,2003.0
214974,Francesca Delledera,F,ITA,1996.0
215619,Klaudia Wira,F,POL,1999.0
214340,Maria Zotova,F,RUS,1998.0
215242,Nermeen Shawky,F,EGY,1999.0
215760,Nina Kolar,F,SLO,
214125,Andreia Beberechi,F,ROU,1998.0
220509,Krishnali Bhonsle,F,IND,1995.0
220672,Milana Zhabrailova,F,RUS,2002.0
214944,Claudia Franze,F,ITA,1992.0
213836,Federica Joe Gardella,F,ITA,2000.0
214704,Jovana Vukovic,F,SRB,2003.0
203537,Victoria Kan,F,RUS,1995.0
216252,Giulia Morlet,F,FRA,2001.0
220702,Hala Khaled,F,EGY,2003.0
215778,Emma Lene,F,FRA,1999.0
220531,Agnes Ornella Biba,F,CMR,2003.0
211694,Yu Ting Hsieh,F,TPE,1998.0
220000,Alena Yurchenko,F,RUS,2003.0
220530,Adele Diana Biba,F,CMR,2004.0
220703,Eleni Kampantai,F,GRE,2001.0
210926,Pei Chi Lee,F,TPE,1995.0
215658,Phillis Vanenburg,F,NED,2001.0
215645,Paulina Jastrzebska,F,POL,1998.0
216178,Celine Fritsch,F,GER,2000.0
214032,Chiraz Bechri,F,TUN,1998.0
219097,Taro Keens,F,GBR,1995.0
215480,Suzan Lamens,F,NED,1999.0
214570,Maria Patrascu,F,CAN,1999.0
220788,Dhwani Kumar,F,IND,2003.0
220258,Viktoriya Petrenko,F,UKR,2001.0
214074,Weronika Jasmina Forys,F,POL,1998.0
214955,Camilla Abbate,F,ITA,2000.0
216130,Elena De Santis,F,ITA,2000.0
214878,Sophie Muntean,F,FRA,2002.0
220471,Dominique Chante Mclean,F,GBR,1996.0
214330,Zi Yi Wang,F,CHN,2001.0
220260,Anastasiya Khrustaleva,F,RUS,
215898,Jule Niemeier,F,GER,1999.0
204415,Alexandra Riley,F,USA,1991.0
214014,Adriana Sosnovschi,F,MDA,2000.0
215459,Emily Seibold,F,GER,1999.0
215351,Isolde De Jong,F,NED,2002.0
220494,Arina Gabriela Vasilescu,F,ROU,1997.0
219972,Estella Jaeger,F,GER,2000.0
216138,Romy Koelzer,F,GER,1991.0
214607,Sang Hee Park,F,KOR,1998.0
211008,Se Hyun Kim,F,KOR,1997.0
215636,Kumi So,F,JPN,2001.0
210738,Aldila Sutjiadi,F,INA,1995.0
213773,Yeong Won Jeong,F,KOR,1995.0
206273,Claudia Coppola,F,ITA,1996.0
213841,Tamachan Momkoonthod,F,THA,1998.0
215089,Nandini Sharma,F,IND,2002.0
215585,Anastasiia Gevel,F,UKR,2002.0
214244,Isha Budwal,F,IND,2000.0
215186,Watsachol Sawasdee,F,THA,2001.0
216173,Katerina Tsygourova,F,SUI,2000.0
220695,Beatrice Stagno,F,ITA,2003.0
214238,Verena Meliss,F,ITA,1997.0
211477,Tiffany William,F,GBR,1996.0
211974,Chanikarn Silakul,F,THA,1998.0
213870,Alija Merdeeva,F,RUS,1998.0
210533,Haine Ogata,F,JPN,1993.0
216057,Soumeya Anane,F,GBR,1993.0
215077,Viktoria Morvayova,F,SVK,2001.0
216564,Viktoriya Gogol,F,UKR,1999.0
213780,Andreea Amalia Rosca,F,ROU,1999.0
213714,Fanny Ostlund,F,SWE,1997.0
214985,Wiktoria Kulik,F,POL,2002.0
219862,Daniella Medvedeva,F,RUS,2003.0
201558,Lauren Embree,F,USA,1995.0
213661,Yukina Saigo,F,JPN,1996.0
214145,Julia Payola,F,ESP,1998.0
220289,Isabel Adrover Gallego,F,ESP,2001.0
215453,Marina Bassols Ribera,F,ESP,1999.0
206427,Daiana Negreanu,F,ROU,1992.0
210702,Pauline Payet,F,FRA,1996.0
214271,Jaeda Daniel,F,USA,2003.0
215174,Claudia Hoste Ferrer,F,ESP,1998.0
216230,Marta Gonzalez Ballbe,F,ESP,2003.0
215571,Guiomar Maristany Zuleta De Reales,F,ESP,1999.0
211508,Josephine Boualem,F,ESP,1993.0
203487,Andrea Ka,F,FRA,1994.0
220290,Dami Edibson Messiah,F,ESP,2005.0
216210,Mikaela Martinez,F,USA,1993.0
214212,Noelia Bouzo Zanotti,F,ESP,1999.0
215798,Rosa Vicens Mas,F,ESP,2000.0
214189,Alicia Herrero Linana,F,ESP,2000.0
202616,Justyna Jegiolka,F,POL,1994.0
220296,Fiona Arrese Mata,F,ESP,2004.0
215873,Tanysha Dissanayake,F,GBR,2001.0
211122,Charlotte Roemer,F,ECU,1994.0
213835,Alba Carrillo Marin,F,ESP,1996.0
203406,Lucia Cervera Vazquez,F,ESP,1995.0
214442,Lidia Moreno Arias,F,ESP,1996.0
214934,Astrid Wanja Brune Olsen,F,NOR,1999.0
214225,Snehadevi S Reddy,F,IND,2000.0
214937,Eva Guerrero Alvarez,F,ESP,1999.0
213721,Ines Murta,F,POR,1997.0
213567,Maria Jose Luque Moreno,F,ESP,1998.0
214301,Tatiana Pieri,F,ITA,1999.0
211959,Ksenija Sharifova,F,RUS,1999.0
201638,Estrella Cabeza Candela,F,ESP,1988.0
220163,Ares Teixido Garcia,F,ESP,2001.0
215698,Paula Arias Manjon,F,ESP,2001.0
220164,Maria Aran Teixido Garcia,F,ESP,2001.0
215964,Cristina Mayorova Bakhtina,F,ESP,2003.0
211344,Caroline Uebelhoer,F,GER,1997.0
214693,Marta Garcia Gausi,F,ESP,2001.0
211288,Mia Nicole Eklund,F,FIN,1997.0
220433,Itxaso Blanco Fernandez De Leceta,F,ESP,2004.0
214216,Marta Huqi Gonzalez Encinas,F,ESP,2002.0
215699,Lucia Marzal Martinez,F,ESP,2000.0
214273,Ksenia Kuznetsova,F,RUS,2000.0
202704,Rocio De La Torre Sanchez,F,ESP,1994.0
215995,Yesica De Lucas,F,ESP,2000.0
215928,Isabel Iglesias Prieto,F,ESP,2001.0
213553,Camille Sireix,F,FRA,1999.0
211961,Emmanuelle Salas,F,FRA,2001.0
202387,Vlada Ekshibarova,F,UZB,1989.0
200043,Virginie Razzano,F,FRA,1986.0
211329,Tena Lukas,F,CRO,1995.0
203317,Amandine Cazeaux,F,FRA,1989.0
215354,Lucia De La Puerta Uribe,F,ESP,2003.0
220532,Helene Pellicano,F,MLT,2002.0
215353,Mercedes Aristegui,F,ESP,2000.0
210860,Jessica Wacnik,F,USA,1997.0
216092,Isabella Harvison,F,USA,2001.0
206209,Maria Masini,F,ITA,1995.0
215572,Nuria Brancaccio,F,ITA,2000.0
206280,Elena Cerezo Codina,F,ESP,1999.0
212045,Sinead Lohan,F,IRL,1995.0
206339,Olga Parres Azcoitia,F,ESP,1993.0
203520,Arabela Fernandez Rabener,F,ESP,1994.0
220560,Lian Tran,F,NED,2002.0
220563,Maria Oliver Sanchez,F,ESP,2004.0
201646,Maria Joao Koehler,F,POR,1995.0
220564,Judith Perello Saavedra,F,ESP,2002.0
220565,Angela Juarez Blanco,F,ESP,2002.0
220566,Marta Cuevas Guerrero,F,ESP,2006.0
203326,Lisa Sabino,F,SUI,1986.0
220132,Vivien Klein,F,GER,2002.0
216303,Carlota Martin Santana,F,ESP,2006.0
216111,Jordan Ortega Mendez,F,ESP,2003.0
214236,Angela Fita Boluda,F,ESP,1999.0
215398,Lucia Cortez Llorca,F,ESP,2000.0
211346,Jil Nora Engelmann,F,GER,1997.0
201412,Anastasia Yakimova,F,BLR,1990.0
215128,Alexandra Alegre Ferre,F,ESP,2003.0
220060,Andrea Sauco Roque,F,ESP,2002.0
213934,Nora Niedmers,F,GER,1996.0
220149,Maja Issler,F,GER,2001.0
214662,Olga Esteve Mendez,F,ESP,1998.0
216112,Angela Diez Plagaro,F,ESP,2003.0
213767,Ayla Aksu,F,USA,1996.0
213860,Ana Roman Dominguez,F,ESP,2000.0
215432,Olivia Nicholls,F,GBR,1994.0
220491,Merel Hoedt,F,NED,1999.0
216198,Ana Giraldi Requena,F,ESP,2000.0
220604,Alice Garcia,F,BRA,1996.0
216229,Marina Benito,F,ESP,2000.0
220693,Maria Obispo Carretero,F,ESP,2001.0
216406,Angeles Moreno Barranquero,F,ESP,2000.0
220742,Leyre Romero Gormaz,F,ESP,2002.0
215805,Marie Mattel,F,FRA,2002.0
215776,Emmanuelle Girard,F,FRA,1999.0
220743,Hadil Nazih,F,MAR,2006.0
220503,Ekaterina Kholopenko,F,RUS,2003.0
216282,Ana Maria Gonzalez Ruiz,F,ESP,2005.0
215735,Sara Lanca,F,POR,1997.0
220744,Laura Pellicer Perello,F,ESP,2003.0
220745,Gabriela Martinez Asensi,F,ESP,2003.0
215784,Anastasia Iamachkine,F,PER,2002.0
216091,Ana Lantigua De La Nuez,F,ESP,2000.0
215338,Ioana Gheorghita,F,ROU,2001.0
220753,Marta Garcia Reboredo Montesdeoca,F,ESP,2003.0
220650,Francescamaria Pannarale,F,ITA,2002.0
220754,Ester Valles Pinol,F,ESP,2001.0
215273,Tomoe Yazawa,F,JPN,1998.0
216302,Alexia Alvarez Gerochristodoulou,F,ESP,2003.0
216142,Mila Saric,F,SRB,2004.0
220652,Alisiya Soto,F,RUS,2003.0
215910,Panna Udvardy,F,HUN,1998.0
204384,Agnes Bukta,F,HUN,1995.0
203542,Daria Mironova,F,RUS,1993.0
211956,Ariadna Marti Riembau,F,ESP,2000.0
206400,Martina Spigarelli,F,ITA,1992.0
211099,Nicoleta Catalina Dascalu,F,ROU,1996.0
203586,Ioana Loredana Rosca,F,ROU,1996.0
202606,Claudia Giovine,F,ITA,1991.0
205843,Sonya Latycheva,F,CAN,1996.0
220304,Lara Panfilov,F,NED,2001.0
214162,Anna Shepita,F,RUS,1998.0
210271,Anita Husaric,F,BIH,1994.0
211683,Aleksandra Buczynska,F,POL,1999.0
209693,Tuule Tani,F,EST,1992.0
200533,Pam Casale,F,USA,1967.0
215850,Rebeka Margareta Mertena,F,LAT,1999.0
214176,Valeria Gorlats,F,EST,1998.0
215177,Polina Bakhmutkina,F,RUS,1999.0
216116,Elena Malygina,F,EST,2000.0
211755,Laura Gulbe,F,LAT,1998.0
220570,Nelly Mezan,F,SWE,2005.0
214595,Giorgia Testa,F,ITA,2002.0
215464,Aleksandra Kuznetsova,F,RUS,1999.0
216107,Ella Haavisto,F,FIN,2004.0
215723,Monica Malinen,F,FIN,2000.0
220042,Peppi Ramstedt,F,FIN,2006.0
209866,Grace Leake,F,USA,1993.0
220571,Liisa Vehvilainen,F,FIN,2001.0
210439,Ella Leivo,F,FIN,1998.0
214520,Andrea Raaholdt,F,NOR,2000.0
213878,Milka Emilia Pasanen,F,FIN,2000.0
203290,Piia Suomalainen,F,FIN,1987.0
214758,Gyulnara Nazarova,F,UKR,1999.0
204249,Csilla Argyelan,F,HUN,1993.0
206033,Saana Saarteinen,F,FIN,1997.0
214739,Mariella Minetti,F,FIN,1999.0
216287,Ekaterina Shalimova,F,RUS,2000.0
214515,Anna Iakovleva,F,RUS,2000.0
215395,Oona Orpana,F,FIN,2000.0
220617,Emma Eerola,F,FIN,2004.0
216405,Summer Yardley,F,GBR,2003.0
214784,Daria Kuczer,F,POL,2000.0
220043,Katriin Saar,F,EST,2002.0
215477,Deniza Marcinkevica,F,LAT,2003.0
216300,Aino Alkio,F,FIN,2001.0
216268,Alice Gillan,F,GBR,1998.0
203341,Sanaz Marand,F,USA,1990.0
216424,Caroline Dunleavy,F,USA,2000.0
214248,Ann Sophie Porry,F,FRA,1995.0
202906,Kaitlyn Christian,F,USA,1995.0
210958,Alexandra Perper,F,MDA,1993.0
213668,Alexandra Morozova,F,USA,1998.0
215376,Melissa Kopinski,F,USA,1997.0
215921,Salma Ewing,F,USA,2002.0
215305,Desirae Krawczyk,F,USA,1994.0
220267,Taylor Bridges,F,USA,2003.0
202445,Valeria Solovieva,F,RUS,1995.0
213555,Theo Gravouil,F,FRA,2000.0
201462,Alberta Brianti,F,ITA,1984.0
206171,Alice Bacquie,F,FRA,1998.0
215388,Sandra Bozinovic,F,FRA,2003.0
211321,Klaartje Liebens,F,BEL,1999.0
215754,Lea Romain,F,FRA,2004.0
205125,Gaelle Desperrier,F,FRA,1988.0
211537,Mathilde Armitano,F,FRA,1999.0
206371,Alina Silich,F,RUS,1996.0
215051,Juliette Colard,F,FRA,2000.0
215050,Schena Benamar,F,FRA,1998.0
211821,Chiara Grimm,F,SUI,1998.0
215806,Alice Robbe,F,FRA,2000.0
215601,Franziska Kommer,F,GER,2001.0
214318,Eleonore Barrere,F,FRA,2000.0
220349,Ines Nicault,F,FRA,1995.0
201481,Tamira Paszek,F,AUT,1990.0
215478,Claire Verwerda,F,NED,2000.0
211159,Nikki Luttikhuis,F,NED,1998.0
211535,Camille Cheli,F,FRA,1997.0
214592,Jenny Jullien,F,FRA,1995.0
215831,Mylene Halemai,F,FRA,2002.0
220512,Maelys Bougrat,F,FRA,2002.0
220707,Agnes Brun,F,FRA,1997.0
213979,Camille Maisonnave,F,FRA,1993.0
220708,Julie Bousseau,F,FRA,2005.0
220709,Maneva Rakotomalala,F,FRA,2001.0
220567,Elisa Andrea Camerano,F,ITA,2002.0
214260,Ana Oparenovic,F,SLO,2000.0
